Year,Month,State,Homicides
2017,10,Idaho,1
2017,11,Idaho,4
2017,12,Idaho,2
2018,1,Idaho,6
2018,2,Idaho,3
2018,3,Idaho,3
2018,4,Idaho,2
2018,5,Idaho,6
2018,6,Idaho,3
2018,7,Idaho,5
2018,8,Idaho,2
2018,9,Idaho,4
2018,10,Idaho,4
2018,11,Idaho,2
2018,12,Idaho,0
2019,1,Idaho,3
2019,2,Idaho,3
2019,3,Idaho,3
2019,4,Idaho,4
2019,5,Idaho,0
2019,6,Idaho,3
2019,7,Idaho,1
2019,8,Idaho,1
2019,9,Idaho,4
2019,10,Idaho,2
2019,11,Idaho,1
2019,12,Idaho,2
2020,1,Idaho,3
2020,2,Idaho,3
2020,3,Idaho,6
2020,4,Idaho,3
2020,5,Idaho,3
2020,6,Idaho,4
2020,7,Idaho,2
2020,8,Idaho,3
2020,9,Idaho,3
2020,10,Idaho,6
2020,11,Idaho,2
2020,12,Idaho,4
1999,1,Illinois,88
1999,2,Illinois,62
1999,3,Illinois,72
1999,4,Illinois,91
1999,5,Illinois,91
1999,6,Illinois,110
1999,7,Illinois,82
1999,8,Illinois,106
1999,9,Illinois,84
1999,10,Illinois,68
1999,11,Illinois,88
1999,12,Illinois,73
2000,1,Illinois,67
2000,2,Illinois,77
2000,3,Illinois,65
2000,4,Illinois,62
2000,5,Illinois,90
2000,6,Illinois,81
2000,7,Illinois,108
2000,8,Illinois,90
2000,9,Illinois,88
2000,10,Illinois,87
2000,11,Illinois,90
2000,12,Illinois,79
2001,1,Illinois,69
2001,2,Illinois,54
2001,3,Illinois,61
2001,4,Illinois,91
2001,5,Illinois,78
2001,6,Illinois,108
2001,7,Illinois,121
2001,8,Illinois,91
2001,9,Illinois,104
2001,10,Illinois,113
2001,11,Illinois,92
2001,12,Illinois,83
2002,1,Illinois,63
2002,2,Illinois,49
2002,3,Illinois,67
2002,4,Illinois,81
2002,5,Illinois,81
2002,6,Illinois,88
2002,7,Illinois,108
2002,8,Illinois,100
2002,9,Illinois,101
2002,10,Illinois,87
2002,11,Illinois,79
2002,12,Illinois,94
2003,1,Illinois,67
2003,2,Illinois,53
2003,3,Illinois,80
2003,4,Illinois,82
2003,5,Illinois,93
2003,6,Illinois,90
2003,7,Illinois,100
2003,8,Illinois,91
2003,9,Illinois,80
2003,10,Illinois,79
2003,11,Illinois,73
2003,12,Illinois,65
2004,1,Illinois,63
2004,2,Illinois,59
2004,3,Illinois,83
2004,4,Illinois,56
2004,5,Illinois,74
2004,6,Illinois,82
2004,7,Illinois,80
2004,8,Illinois,94
2004,9,Illinois,59
2004,10,Illinois,73
2004,11,Illinois,64
2004,12,Illinois,73
2005,1,Illinois,52
2005,2,Illinois,59
2005,3,Illinois,62
2005,4,Illinois,73
2005,5,Illinois,74
2005,6,Illinois,71
2005,7,Illinois,84
2005,8,Illinois,98
2005,9,Illinois,78
2005,10,Illinois,84
2005,11,Illinois,60
2005,12,Illinois,58
2006,1,Illinois,55
2006,2,Illinois,45
2006,3,Illinois,70
2006,4,Illinois,76
2006,5,Illinois,76
2006,6,Illinois,78
2006,7,Illinois,99
2006,8,Illinois,59
2006,9,Illinois,91
2006,10,Illinois,68
2006,11,Illinois,73
2006,12,Illinois,69
2007,1,Illinois,58
2007,2,Illinois,47
2007,3,Illinois,85
2007,4,Illinois,74
2007,5,Illinois,72
2007,6,Illinois,88
2007,7,Illinois,78
2007,8,Illinois,75
2007,9,Illinois,87
2007,10,Illinois,72
2007,11,Illinois,58
2007,12,Illinois,58
2008,1,Illinois,59
2008,2,Illinois,55
2008,3,Illinois,58
2008,4,Illinois,75
2008,5,Illinois,72
2008,6,Illinois,94
2008,7,Illinois,83
2008,8,Illinois,78
2008,9,Illinois,84
2008,10,Illinois,74
2008,11,Illinois,72
2008,12,Illinois,58
2009,1,Illinois,54
2009,2,Illinois,49
2009,3,Illinois,56
2009,4,Illinois,76
2009,5,Illinois,88
2009,6,Illinois,90
2009,7,Illinois,81
2009,8,Illinois,80
2009,9,Illinois,84
2009,10,Illinois,76
2009,11,Illinois,65
2009,12,Illinois,66
2010,1,Illinois,38
2010,2,Illinois,43
2010,3,Illinois,58
2010,4,Illinois,76
2010,5,Illinois,80
2010,6,Illinois,84
2010,7,Illinois,74
2010,8,Illinois,84
2010,9,Illinois,61
2010,10,Illinois,60
2010,11,Illinois,65
2010,12,Illinois,50
2011,1,Illinois,52
2011,2,Illinois,40
2011,3,Illinois,44
2011,4,Illinois,59
2011,5,Illinois,58
2011,6,Illinois,74
2011,7,Illinois,102
2011,8,Illinois,63
2011,9,Illinois,75
2011,10,Illinois,85
2011,11,Illinois,69
2011,12,Illinois,81
2012,1,Illinois,65
2012,2,Illinois,46
2012,3,Illinois,68
2012,4,Illinois,63
2012,5,Illinois,85
2012,6,Illinois,69
2012,7,Illinois,80
2012,8,Illinois,87
2012,9,Illinois,71
2012,10,Illinois,62
2012,11,Illinois,71
2012,12,Illinois,52
2013,1,Illinois,73
2013,2,Illinois,38
2013,3,Illinois,50
2013,4,Illinois,51
2013,5,Illinois,75
2013,6,Illinois,76
2013,7,Illinois,88
2013,8,Illinois,74
2013,9,Illinois,72
2013,10,Illinois,66
2013,11,Illinois,51
2013,12,Illinois,69
2014,1,Illinois,45
2014,2,Illinois,52
2014,3,Illinois,42
2014,4,Illinois,62
2014,5,Illinois,76
2014,6,Illinois,70
2014,7,Illinois,74
2014,8,Illinois,79
2014,9,Illinois,65
2014,10,Illinois,71
2014,11,Illinois,77
2014,12,Illinois,67
2015,1,Illinois,66
2015,2,Illinois,36
2015,3,Illinois,52
2015,4,Illinois,63
2015,5,Illinois,82
2015,6,Illinois,83
2015,7,Illinois,84
2015,8,Illinois,95
2015,9,Illinois,98
2015,10,Illinois,59
2015,11,Illinois,61
2015,12,Illinois,66
2016,1,Illinois,84
2016,2,Illinois,61
2016,3,Illinois,75
2016,4,Illinois,71
2016,5,Illinois,99
2016,6,Illinois,103
2016,7,Illinois,106
2016,8,Illinois,123
2016,9,Illinois,93
2016,10,Illinois,126
2016,11,Illinois,108
2016,12,Illinois,93
2017,1,Illinois,94
2017,2,Illinois,83
2017,3,Illinois,73
2017,4,Illinois,75
2017,5,Illinois,110
2017,6,Illinois,129
2017,7,Illinois,111
2017,8,Illinois,108
2017,9,Illinois,101
2017,10,Illinois,92
2017,11,Illinois,68
2017,12,Illinois,61
2018,1,Illinois,82
2018,2,Illinois,73
2018,3,Illinois,57
2018,4,Illinois,71
2018,5,Illinois,84
2018,6,Illinois,109
2018,7,Illinois,102
2018,8,Illinois,84
2018,9,Illinois,91
2018,10,Illinois,88
2018,11,Illinois,75
2018,12,Illinois,68
2019,1,Illinois,60
2019,2,Illinois,68
2019,3,Illinois,68
2019,4,Illinois,101
2019,5,Illinois,85
2019,6,Illinois,90
2019,7,Illinois,88
2019,8,Illinois,90
2019,9,Illinois,100
2019,10,Illinois,71
2019,11,Illinois,64
2019,12,Illinois,85
2020,1,Illinois,77
2020,2,Illinois,70
2020,3,Illinois,55
2020,4,Illinois,104
2020,5,Illinois,125
2020,6,Illinois,151
2020,7,Illinois,177
2020,8,Illinois,126
2020,9,Illinois,132
2020,10,Illinois,126
2020,11,Illinois,107
2020,12,Illinois,99
1999,1,Indiana,44
1999,2,Indiana,25
1999,3,Indiana,32
1999,4,Indiana,22
1999,5,Indiana,25
1999,6,Indiana,35
1999,7,Indiana,27
1999,8,Indiana,40
1999,9,Indiana,42
1999,10,Indiana,30
1999,11,Indiana,35
1999,12,Indiana,29
2000,1,Indiana,26
2000,2,Indiana,32
2000,3,Indiana,39
2000,4,Indiana,27
2000,5,Indiana,30
2000,6,Indiana,26
2000,7,Indiana,32
2000,8,Indiana,29
2000,9,Indiana,47
2000,10,Indiana,38
2000,11,Indiana,15
2000,12,Indiana,25
2001,1,Indiana,38
2001,2,Indiana,33
2001,3,Indiana,28
2001,4,Indiana,30
2001,5,Indiana,38
2001,6,Indiana,31
2001,7,Indiana,39
2001,8,Indiana,35
2001,9,Indiana,31
2001,10,Indiana,42
2001,11,Indiana,46
2001,12,Indiana,44
2002,1,Indiana,24
2002,2,Indiana,31
2002,3,Indiana,29
2002,4,Indiana,21
2002,5,Indiana,24
2002,6,Indiana,37
2002,7,Indiana,36
2002,8,Indiana,39
2002,9,Indiana,44
2002,10,Indiana,33
2002,11,Indiana,33
2002,12,Indiana,33
2003,1,Indiana,25
2003,2,Indiana,33
2003,3,Indiana,27
2003,4,Indiana,27
2003,5,Indiana,31
2003,6,Indiana,23
2003,7,Indiana,32
2003,8,Indiana,32
2003,9,Indiana,30
2003,10,Indiana,26
2003,11,Indiana,21
2003,12,Indiana,38
2004,1,Indiana,32
2004,2,Indiana,22
2004,3,Indiana,22
2004,4,Indiana,36
2004,5,Indiana,23
2004,6,Indiana,32
2004,7,Indiana,33
2004,8,Indiana,28
2004,9,Indiana,27
2004,10,Indiana,28
2004,11,Indiana,29
2004,12,Indiana,20
2005,1,Indiana,20
2005,2,Indiana,42
2005,3,Indiana,27
2005,4,Indiana,38
2005,5,Indiana,27
2005,6,Indiana,30
2005,7,Indiana,35
2005,8,Indiana,26
2005,9,Indiana,29
2005,10,Indiana,35
2005,11,Indiana,24
2005,12,Indiana,33
2006,1,Indiana,31
2006,2,Indiana,22
2006,3,Indiana,25
2006,4,Indiana,37
2006,5,Indiana,32
2006,6,Indiana,41
2006,7,Indiana,30
2006,8,Indiana,39
2006,9,Indiana,34
2006,10,Indiana,20
2006,11,Indiana,20
2006,12,Indiana,41
2007,1,Indiana,33
2007,2,Indiana,27
2007,3,Indiana,29
2007,4,Indiana,29
2007,5,Indiana,35
2007,6,Indiana,34
2007,7,Indiana,31
2007,8,Indiana,27
2007,9,Indiana,30
2007,10,Indiana,33
2007,11,Indiana,25
2007,12,Indiana,37
2008,1,Indiana,32
2008,2,Indiana,18
2008,3,Indiana,32
2008,4,Indiana,21
2008,5,Indiana,17
2008,6,Indiana,23
2008,7,Indiana,28
2008,8,Indiana,29
2008,9,Indiana,30
2008,10,Indiana,34
2008,11,Indiana,22
2008,12,Indiana,33
2009,1,Indiana,22
2009,2,Indiana,14
2009,3,Indiana,35
2009,4,Indiana,21
2009,5,Indiana,36
2009,6,Indiana,34
2009,7,Indiana,24
2009,8,Indiana,31
2009,9,Indiana,31
2009,10,Indiana,34
2009,11,Indiana,26
2009,12,Indiana,32
2010,1,Indiana,36
2010,2,Indiana,14
2010,3,Indiana,30
2010,4,Indiana,40
2010,5,Indiana,31
2010,6,Indiana,23
2010,7,Indiana,26
2010,8,Indiana,19
2010,9,Indiana,20
2010,10,Indiana,26
2010,11,Indiana,17
2010,12,Indiana,32
2011,1,Indiana,28
2011,2,Indiana,14
2011,3,Indiana,19
2011,4,Indiana,27
2011,5,Indiana,26
2011,6,Indiana,29
2011,7,Indiana,38
2011,8,Indiana,35
2011,9,Indiana,28
2011,10,Indiana,27
2011,11,Indiana,19
2011,12,Indiana,22
2012,1,Indiana,31
2012,2,Indiana,22
2012,3,Indiana,22
2012,4,Indiana,18
2012,5,Indiana,32
2012,6,Indiana,36
2012,7,Indiana,30
2012,8,Indiana,29
2012,9,Indiana,31
2012,10,Indiana,21
2012,11,Indiana,36
2012,12,Indiana,34
2013,1,Indiana,35
2013,2,Indiana,22
2013,3,Indiana,38
2013,4,Indiana,20
2013,5,Indiana,35
2013,6,Indiana,41
2013,7,Indiana,41
2013,8,Indiana,28
2013,9,Indiana,32
2013,10,Indiana,31
2013,11,Indiana,28
2013,12,Indiana,47
2014,1,Indiana,22
2014,2,Indiana,28
2014,3,Indiana,29
2014,4,Indiana,27
2014,5,Indiana,28
2014,6,Indiana,26
2014,7,Indiana,35
2014,8,Indiana,31
2014,9,Indiana,36
2014,10,Indiana,42
2014,11,Indiana,24
2014,12,Indiana,35
2015,1,Indiana,27
2015,2,Indiana,25
2015,3,Indiana,31
2015,4,Indiana,29
2015,5,Indiana,24
2015,6,Indiana,32
2015,7,Indiana,36
2015,8,Indiana,51
2015,9,Indiana,37
2015,10,Indiana,35
2015,11,Indiana,42
2015,12,Indiana,18
2016,1,Indiana,30
2016,2,Indiana,30
2016,3,Indiana,40
2016,4,Indiana,42
2016,5,Indiana,33
2016,6,Indiana,33
2016,7,Indiana,42
2016,8,Indiana,46
2016,9,Indiana,47
2016,10,Indiana,48
2016,11,Indiana,48
2016,12,Indiana,39
2017,1,Indiana,34
2017,2,Indiana,31
2017,3,Indiana,27
2017,4,Indiana,41
2017,5,Indiana,37
2017,6,Indiana,37
2017,7,Indiana,41
2017,8,Indiana,48
2017,9,Indiana,42
2017,10,Indiana,35
2017,11,Indiana,48
2017,12,Indiana,34
2018,1,Indiana,47
2018,2,Indiana,26
2018,3,Indiana,37
2018,4,Indiana,39
2018,5,Indiana,38
2018,6,Indiana,43
2018,7,Indiana,45
2018,8,Indiana,41
2018,9,Indiana,48
2018,10,Indiana,31
2018,11,Indiana,42
2018,12,Indiana,35
2019,1,Indiana,37
2019,2,Indiana,32
2019,3,Indiana,34
2019,4,Indiana,34
2019,5,Indiana,36
2019,6,Indiana,47
2019,7,Indiana,43
2019,8,Indiana,32
2019,9,Indiana,44
2019,10,Indiana,48
2019,11,Indiana,43
2019,12,Indiana,34
2020,1,Indiana,48
2020,2,Indiana,43
2020,3,Indiana,32
2020,4,Indiana,33
2020,5,Indiana,57
2020,6,Indiana,46
2020,7,Indiana,57
2020,8,Indiana,54
2020,9,Indiana,64
2020,10,Indiana,81
2020,11,Indiana,42
2020,12,Indiana,60
1999,1,Iowa,7
1999,2,Iowa,5
1999,3,Iowa,4
1999,4,Iowa,7
1999,5,Iowa,3
1999,6,Iowa,4
1999,7,Iowa,3
1999,8,Iowa,6
1999,9,Iowa,4
1999,10,Iowa,3
1999,11,Iowa,3
1999,12,Iowa,3
2000,1,Iowa,7
2000,2,Iowa,4
2000,3,Iowa,1
2000,4,Iowa,2
2000,5,Iowa,5
2000,6,Iowa,6
2000,7,Iowa,7
2000,8,Iowa,6
2000,9,Iowa,2
2000,10,Iowa,9
2000,11,Iowa,5
2000,12,Iowa,3
2001,1,Iowa,9
2001,2,Iowa,5
2001,3,Iowa,4
2001,4,Iowa,3
2001,5,Iowa,1
2001,6,Iowa,4
2001,7,Iowa,7
2001,8,Iowa,11
2001,9,Iowa,2
2001,10,Iowa,2
2001,11,Iowa,5
2001,12,Iowa,8
2002,1,Iowa,10
2002,2,Iowa,5
2002,3,Iowa,4
2002,4,Iowa,0
2002,5,Iowa,6
2002,6,Iowa,5
2002,7,Iowa,2
2002,8,Iowa,5
2002,9,Iowa,6
2002,10,Iowa,7
2002,11,Iowa,2
2002,12,Iowa,2
2003,1,Iowa,7
2003,2,Iowa,6
2003,3,Iowa,2
2003,4,Iowa,3
2003,5,Iowa,1
2003,6,Iowa,2
2003,7,Iowa,5
2003,8,Iowa,9
2003,9,Iowa,5
2003,10,Iowa,6
2003,11,Iowa,2
2003,12,Iowa,2
2004,1,Iowa,10
2004,2,Iowa,6
2004,3,Iowa,6
2004,4,Iowa,3
2004,5,Iowa,5
2004,6,Iowa,2
2004,7,Iowa,3
2004,8,Iowa,7
2004,9,Iowa,0
2004,10,Iowa,4
2004,11,Iowa,7
2004,12,Iowa,4
2005,1,Iowa,2
2005,2,Iowa,5
2005,3,Iowa,6
2005,4,Iowa,3
2005,5,Iowa,5
2005,6,Iowa,5
2005,7,Iowa,5
2005,8,Iowa,2
2005,9,Iowa,2
2005,10,Iowa,2
2005,11,Iowa,4
2005,12,Iowa,2
2006,1,Iowa,7
2006,2,Iowa,2
2006,3,Iowa,5
2006,4,Iowa,7
2006,5,Iowa,9
2006,6,Iowa,1
2006,7,Iowa,11
2006,8,Iowa,4
2006,9,Iowa,3
2006,10,Iowa,15
2006,11,Iowa,5
2006,12,Iowa,4
2007,1,Iowa,4
2007,2,Iowa,4
2007,3,Iowa,4
2007,4,Iowa,7
2007,5,Iowa,3
2007,6,Iowa,3
2007,7,Iowa,4
2007,8,Iowa,5
2007,9,Iowa,3
2007,10,Iowa,3
2007,11,Iowa,3
2007,12,Iowa,7
2008,1,Iowa,6
2008,2,Iowa,6
2008,3,Iowa,8
2008,4,Iowa,4
2008,5,Iowa,8
2008,6,Iowa,7
2008,7,Iowa,8
2008,8,Iowa,8
2008,9,Iowa,7
2008,10,Iowa,6
2008,11,Iowa,4
2008,12,Iowa,9
2009,1,Iowa,2
2009,2,Iowa,5
2009,3,Iowa,1
2009,4,Iowa,3
2009,5,Iowa,3
2009,6,Iowa,4
2009,7,Iowa,6
2009,8,Iowa,4
2009,9,Iowa,3
2009,10,Iowa,2
2009,11,Iowa,4
2009,12,Iowa,6
2010,1,Iowa,9
2010,2,Iowa,1
2010,3,Iowa,6
2010,4,Iowa,3
2010,5,Iowa,4
2010,6,Iowa,9
2010,7,Iowa,5
2010,8,Iowa,1
2010,9,Iowa,2
2010,10,Iowa,8
2010,11,Iowa,5
2010,12,Iowa,1
2011,1,Iowa,6
2011,2,Iowa,2
2011,3,Iowa,3
2011,4,Iowa,11
2011,5,Iowa,6
2011,6,Iowa,3
2011,7,Iowa,3
2011,8,Iowa,5
2011,9,Iowa,6
2011,10,Iowa,1
2011,11,Iowa,4
2011,12,Iowa,2
2012,1,Iowa,8
2012,2,Iowa,3
2012,3,Iowa,4
2012,4,Iowa,3
2012,5,Iowa,7
2012,6,Iowa,8
2012,7,Iowa,1
2012,8,Iowa,4
2012,9,Iowa,4
2012,10,Iowa,8
2012,11,Iowa,5
2012,12,Iowa,6
2013,1,Iowa,4
2013,2,Iowa,2
2013,3,Iowa,4
2013,4,Iowa,2
2013,5,Iowa,0
2013,6,Iowa,14
2013,7,Iowa,3
2013,8,Iowa,6
2013,9,Iowa,6
2013,10,Iowa,5
2013,11,Iowa,7
2013,12,Iowa,4
2014,1,Iowa,5
2014,2,Iowa,6
2014,3,Iowa,3
2014,4,Iowa,13
2014,5,Iowa,7
2014,6,Iowa,5
2014,7,Iowa,6
2014,8,Iowa,7
2014,9,Iowa,9
2014,10,Iowa,4
2014,11,Iowa,4
2014,12,Iowa,9
2015,1,Iowa,9
2015,2,Iowa,3
2015,3,Iowa,4
2015,4,Iowa,3
2015,5,Iowa,5
2015,6,Iowa,10
2015,7,Iowa,1
2015,8,Iowa,4
2015,9,Iowa,12
2015,10,Iowa,4
2015,11,Iowa,11
2015,12,Iowa,6
2016,1,Iowa,3
2016,2,Iowa,2
2016,3,Iowa,10
2016,4,Iowa,6
2016,5,Iowa,2
2016,6,Iowa,8
2016,7,Iowa,6
2016,8,Iowa,6
2016,9,Iowa,9
2016,10,Iowa,16
2016,11,Iowa,10
2016,12,Iowa,6
2017,1,Iowa,12
2017,2,Iowa,8
2017,3,Iowa,4
2017,4,Iowa,10
2017,5,Iowa,11
2017,6,Iowa,12
2017,7,Iowa,7
2017,8,Iowa,7
2017,9,Iowa,9
2017,10,Iowa,8
2017,11,Iowa,10
2017,12,Iowa,5
2018,1,Iowa,10
2018,2,Iowa,5
2018,3,Iowa,3
2018,4,Iowa,10
2018,5,Iowa,9
2018,6,Iowa,6
2018,7,Iowa,6
2018,8,Iowa,12
2018,9,Iowa,5
2018,10,Iowa,5
2018,11,Iowa,2
2018,12,Iowa,8
2019,1,Iowa,7
2019,2,Iowa,6
2019,3,Iowa,6
2019,4,Iowa,7
2019,5,Iowa,6
2019,6,Iowa,8
2019,7,Iowa,8
2019,8,Iowa,6
2019,9,Iowa,3
2019,10,Iowa,9
2019,11,Iowa,4
2019,12,Iowa,8
2020,1,Iowa,14
2020,2,Iowa,4
2020,3,Iowa,7
2020,4,Iowa,9
2020,5,Iowa,13
2020,6,Iowa,15
2020,7,Iowa,11
2020,8,Iowa,5
2020,9,Iowa,12
2020,10,Iowa,2
2020,11,Iowa,7
2020,12,Iowa,7
1999,1,Kansas,11
1999,2,Kansas,12
1999,3,Kansas,12
1999,4,Kansas,7
1999,5,Kansas,12
1999,6,Kansas,10
1999,7,Kansas,10
1999,8,Kansas,9
1999,9,Kansas,18
1999,10,Kansas,16
1999,11,Kansas,12
1999,12,Kansas,8
2000,1,Kansas,9
2000,2,Kansas,19
2000,3,Kansas,10
2000,4,Kansas,7
2000,5,Kansas,10
2000,6,Kansas,15
2000,7,Kansas,5
2000,8,Kansas,10
2000,9,Kansas,15
2000,10,Kansas,9
2000,11,Kansas,11
2000,12,Kansas,20
2001,1,Kansas,11
2001,2,Kansas,11
2001,3,Kansas,16
2001,4,Kansas,10
2001,5,Kansas,12
2001,6,Kansas,14
2001,7,Kansas,14
2001,8,Kansas,7
2001,9,Kansas,13
2001,10,Kansas,12
2001,11,Kansas,9
2001,12,Kansas,13
2002,1,Kansas,6
2002,2,Kansas,10
2002,3,Kansas,9
2002,4,Kansas,12
2002,5,Kansas,12
2002,6,Kansas,21
2002,7,Kansas,10
2002,8,Kansas,11
2002,9,Kansas,9
2002,10,Kansas,11
2002,11,Kansas,11
2002,12,Kansas,7
2003,1,Kansas,12
2003,2,Kansas,8
2003,3,Kansas,11
2003,4,Kansas,11
2003,5,Kansas,14
2003,6,Kansas,5
2003,7,Kansas,9
2003,8,Kansas,8
2003,9,Kansas,10
2003,10,Kansas,8
2003,11,Kansas,13
2003,12,Kansas,11
2004,1,Kansas,11
2004,2,Kansas,6
2004,3,Kansas,7
2004,4,Kansas,14
2004,5,Kansas,11
2004,6,Kansas,9
2004,7,Kansas,18
2004,8,Kansas,10
2004,9,Kansas,13
2004,10,Kansas,4
2004,11,Kansas,6
2004,12,Kansas,7
2005,1,Kansas,10
2005,2,Kansas,8
2005,3,Kansas,4
2005,4,Kansas,11
2005,5,Kansas,8
2005,6,Kansas,9
2005,7,Kansas,6
2005,8,Kansas,7
2005,9,Kansas,10
2005,10,Kansas,15
2005,11,Kansas,9
2005,12,Kansas,9
2006,1,Kansas,11
2006,2,Kansas,9
2006,3,Kansas,12
2006,4,Kansas,10
2006,5,Kansas,8
2006,6,Kansas,5
2006,7,Kansas,17
2006,8,Kansas,7
2006,9,Kansas,4
2006,10,Kansas,8
2006,11,Kansas,8
2006,12,Kansas,14
2007,1,Kansas,12
2007,2,Kansas,2
2007,3,Kansas,14
2007,4,Kansas,10
2007,5,Kansas,10
2007,6,Kansas,13
2007,7,Kansas,12
2007,8,Kansas,18
2007,9,Kansas,6
2007,10,Kansas,5
2007,11,Kansas,7
2007,12,Kansas,4
2008,1,Kansas,6
2008,2,Kansas,8
2008,3,Kansas,8
2008,4,Kansas,11
2008,5,Kansas,8
2008,6,Kansas,6
2008,7,Kansas,16
2008,8,Kansas,12
2008,9,Kansas,15
2008,10,Kansas,8
2008,11,Kansas,7
2008,12,Kansas,6
2009,1,Kansas,11
2009,2,Kansas,9
2009,3,Kansas,8
2009,4,Kansas,6
2009,5,Kansas,12
2009,6,Kansas,19
2009,7,Kansas,10
2009,8,Kansas,8
2009,9,Kansas,8
2009,10,Kansas,15
2009,11,Kansas,11
2009,12,Kansas,10
2010,1,Kansas,12
2010,2,Kansas,4
2010,3,Kansas,8
2010,4,Kansas,9
2010,5,Kansas,8
2010,6,Kansas,10
2010,7,Kansas,10
2010,8,Kansas,13
2010,9,Kansas,8
2010,10,Kansas,8
2010,11,Kansas,9
2010,12,Kansas,4
2011,1,Kansas,10
2011,2,Kansas,9
2011,3,Kansas,9
2011,4,Kansas,7
2011,5,Kansas,12
2011,6,Kansas,12
2011,7,Kansas,11
2011,8,Kansas,9
2011,9,Kansas,15
2011,10,Kansas,7
2011,11,Kansas,6
2011,12,Kansas,15
2012,1,Kansas,12
2012,2,Kansas,1
2012,3,Kansas,15
2012,4,Kansas,5
2012,5,Kansas,9
2012,6,Kansas,3
2012,7,Kansas,4
2012,8,Kansas,12
2012,9,Kansas,13
2012,10,Kansas,10
2012,11,Kansas,7
2012,12,Kansas,11
2013,1,Kansas,10
2013,2,Kansas,11
2013,3,Kansas,8
2013,4,Kansas,9
2013,5,Kansas,10
2013,6,Kansas,6
2013,7,Kansas,13
2013,8,Kansas,3
2013,9,Kansas,15
2013,10,Kansas,7
2013,11,Kansas,13
2013,12,Kansas,11
2014,1,Kansas,9
2014,2,Kansas,9
2014,3,Kansas,4
2014,4,Kansas,7
2014,5,Kansas,10
2014,6,Kansas,14
2014,7,Kansas,6
2014,8,Kansas,7
2014,9,Kansas,6
2014,10,Kansas,7
2014,11,Kansas,7
2014,12,Kansas,16
2015,1,Kansas,16
2015,2,Kansas,2
2015,3,Kansas,11
2015,4,Kansas,7
2015,5,Kansas,10
2015,6,Kansas,12
2015,7,Kansas,12
2015,8,Kansas,14
2015,9,Kansas,9
2015,10,Kansas,9
2015,11,Kansas,12
2015,12,Kansas,14
2016,1,Kansas,6
2016,2,Kansas,11
2016,3,Kansas,13
2016,4,Kansas,9
2016,5,Kansas,14
2016,6,Kansas,10
2016,7,Kansas,15
2016,8,Kansas,14
2016,9,Kansas,10
2016,10,Kansas,17
2016,11,Kansas,16
2016,12,Kansas,12
2017,1,Kansas,8
2017,2,Kansas,18
2017,3,Kansas,11
2017,4,Kansas,20
2017,5,Kansas,15
2017,6,Kansas,14
2017,7,Kansas,14
2017,8,Kansas,18
2017,9,Kansas,15
2017,10,Kansas,14
2017,11,Kansas,21
2017,12,Kansas,16
2018,1,Kansas,18
2018,2,Kansas,9
2018,3,Kansas,13
2018,4,Kansas,12
2018,5,Kansas,9
2018,6,Kansas,21
2018,7,Kansas,18
2018,8,Kansas,13
2018,9,Kansas,12
2018,10,Kansas,7
2018,11,Kansas,12
2018,12,Kansas,13
2019,1,Kansas,6
2019,2,Kansas,12
2019,3,Kansas,4
2019,4,Kansas,10
2019,5,Kansas,9
2019,6,Kansas,8
2019,7,Kansas,10
2019,8,Kansas,16
2019,9,Kansas,13
2019,10,Kansas,11
2019,11,Kansas,20
2019,12,Kansas,15
2020,1,Kansas,10
2020,2,Kansas,13
2020,3,Kansas,12
2020,4,Kansas,18
2020,5,Kansas,18
2020,6,Kansas,21
2020,7,Kansas,17
2020,8,Kansas,15
2020,9,Kansas,16
2020,10,Kansas,23
2020,11,Kansas,16
2020,12,Kansas,15
1999,1,Kentucky,13
1999,2,Kentucky,14
1999,3,Kentucky,11
1999,4,Kentucky,19
1999,5,Kentucky,17
1999,6,Kentucky,23
1999,7,Kentucky,23
1999,8,Kentucky,10
1999,9,Kentucky,20
1999,10,Kentucky,27
1999,11,Kentucky,15
1999,12,Kentucky,18
2000,1,Kentucky,14
2000,2,Kentucky,17
2000,3,Kentucky,13
2000,4,Kentucky,16
2000,5,Kentucky,13
2000,6,Kentucky,22
2000,7,Kentucky,20
2000,8,Kentucky,18
2000,9,Kentucky,18
2000,10,Kentucky,18
2000,11,Kentucky,19
2000,12,Kentucky,15
2001,1,Kentucky,9
2001,2,Kentucky,12
2001,3,Kentucky,17
2001,4,Kentucky,19
2001,5,Kentucky,26
2001,6,Kentucky,26
2001,7,Kentucky,15
2001,8,Kentucky,13
2001,9,Kentucky,25
2001,10,Kentucky,16
2001,11,Kentucky,24
2001,12,Kentucky,16
2002,1,Kentucky,17
2002,2,Kentucky,18
2002,3,Kentucky,9
2002,4,Kentucky,11
2002,5,Kentucky,11
2002,6,Kentucky,19
2002,7,Kentucky,18
2002,8,Kentucky,18
2002,9,Kentucky,10
2002,10,Kentucky,22
2002,11,Kentucky,14
2002,12,Kentucky,27
2003,1,Kentucky,11
2003,2,Kentucky,12
2003,3,Kentucky,16
2003,4,Kentucky,21
2003,5,Kentucky,8
2003,6,Kentucky,24
2003,7,Kentucky,16
2003,8,Kentucky,24
2003,9,Kentucky,13
2003,10,Kentucky,8
2003,11,Kentucky,12
2003,12,Kentucky,25
2004,1,Kentucky,20
2004,2,Kentucky,15
2004,3,Kentucky,17
2004,4,Kentucky,16
2004,5,Kentucky,21
