Year,Month,State,Suicides
2013,6,South Dakota,13
2013,7,South Dakota,19
2013,8,South Dakota,12
2013,9,South Dakota,13
2013,10,South Dakota,17
2013,11,South Dakota,18
2013,12,South Dakota,8
2014,1,South Dakota,9
2014,2,South Dakota,9
2014,3,South Dakota,15
2014,4,South Dakota,15
2014,5,South Dakota,11
2014,6,South Dakota,10
2014,7,South Dakota,14
2014,8,South Dakota,15
2014,9,South Dakota,13
2014,10,South Dakota,13
2014,11,South Dakota,5
2014,12,South Dakota,12
2015,1,South Dakota,11
2015,2,South Dakota,12
2015,3,South Dakota,16
2015,4,South Dakota,11
2015,5,South Dakota,21
2015,6,South Dakota,15
2015,7,South Dakota,11
2015,8,South Dakota,18
2015,9,South Dakota,18
2015,10,South Dakota,10
2015,11,South Dakota,15
2015,12,South Dakota,14
2016,1,South Dakota,12
2016,2,South Dakota,13
2016,3,South Dakota,14
2016,4,South Dakota,14
2016,5,South Dakota,14
2016,6,South Dakota,9
2016,7,South Dakota,13
2016,8,South Dakota,17
2016,9,South Dakota,10
2016,10,South Dakota,16
2016,11,South Dakota,16
2016,12,South Dakota,15
2017,1,South Dakota,20
2017,2,South Dakota,9
2017,3,South Dakota,11
2017,4,South Dakota,19
2017,5,South Dakota,22
2017,6,South Dakota,13
2017,7,South Dakota,23
2017,8,South Dakota,19
2017,9,South Dakota,13
2017,10,South Dakota,13
2017,11,South Dakota,18
2017,12,South Dakota,11
2018,1,South Dakota,16
2018,2,South Dakota,12
2018,3,South Dakota,18
2018,4,South Dakota,12
2018,5,South Dakota,17
2018,6,South Dakota,10
2018,7,South Dakota,16
2018,8,South Dakota,12
2018,9,South Dakota,10
2018,10,South Dakota,16
2018,11,South Dakota,8
2018,12,South Dakota,20
2019,1,South Dakota,11
2019,2,South Dakota,16
2019,3,South Dakota,12
2019,4,South Dakota,13
2019,5,South Dakota,13
2019,6,South Dakota,25
2019,7,South Dakota,16
2019,8,South Dakota,21
2019,9,South Dakota,20
2019,10,South Dakota,18
2019,11,South Dakota,11
2019,12,South Dakota,6
2020,1,South Dakota,11
2020,2,South Dakota,9
2020,3,South Dakota,8
2020,4,South Dakota,15
2020,5,South Dakota,17
2020,6,South Dakota,16
2020,7,South Dakota,16
2020,8,South Dakota,21
2020,9,South Dakota,16
2020,10,South Dakota,25
2020,11,South Dakota,20
2020,12,South Dakota,12
1999,1,Tennessee,60
1999,2,Tennessee,47
1999,3,Tennessee,56
1999,4,Tennessee,60
1999,5,Tennessee,68
1999,6,Tennessee,61
1999,7,Tennessee,76
1999,8,Tennessee,63
1999,9,Tennessee,63
1999,10,Tennessee,62
1999,11,Tennessee,57
1999,12,Tennessee,53
2000,1,Tennessee,68
2000,2,Tennessee,53
2000,3,Tennessee,66
2000,4,Tennessee,66
2000,5,Tennessee,65
2000,6,Tennessee,86
2000,7,Tennessee,50
2000,8,Tennessee,62
2000,9,Tennessee,51
2000,10,Tennessee,62
2000,11,Tennessee,51
2000,12,Tennessee,48
2001,1,Tennessee,78
2001,2,Tennessee,61
2001,3,Tennessee,60
2001,4,Tennessee,65
2001,5,Tennessee,67
2001,6,Tennessee,52
2001,7,Tennessee,58
2001,8,Tennessee,48
2001,9,Tennessee,55
2001,10,Tennessee,57
2001,11,Tennessee,51
2001,12,Tennessee,58
2002,1,Tennessee,57
2002,2,Tennessee,60
2002,3,Tennessee,55
2002,4,Tennessee,71
2002,5,Tennessee,71
2002,6,Tennessee,51
2002,7,Tennessee,72
2002,8,Tennessee,84
2002,9,Tennessee,67
2002,10,Tennessee,67
2002,11,Tennessee,61
2002,12,Tennessee,62
2003,1,Tennessee,67
2003,2,Tennessee,54
2003,3,Tennessee,59
2003,4,Tennessee,56
2003,5,Tennessee,60
2003,6,Tennessee,78
2003,7,Tennessee,76
2003,8,Tennessee,69
2003,9,Tennessee,55
2003,10,Tennessee,62
2003,11,Tennessee,66
2003,12,Tennessee,59
2004,1,Tennessee,58
2004,2,Tennessee,61
2004,3,Tennessee,69
2004,4,Tennessee,71
2004,5,Tennessee,61
2004,6,Tennessee,64
2004,7,Tennessee,69
2004,8,Tennessee,64
2004,9,Tennessee,75
2004,10,Tennessee,67
2004,11,Tennessee,67
2004,12,Tennessee,66
2005,1,Tennessee,56
2005,2,Tennessee,56
2005,3,Tennessee,74
2005,4,Tennessee,64
2005,5,Tennessee,68
2005,6,Tennessee,65
2005,7,Tennessee,70
2005,8,Tennessee,72
2005,9,Tennessee,90
2005,10,Tennessee,78
2005,11,Tennessee,73
2005,12,Tennessee,90
2006,1,Tennessee,76
2006,2,Tennessee,60
2006,3,Tennessee,75
2006,4,Tennessee,76
2006,5,Tennessee,77
2006,6,Tennessee,79
2006,7,Tennessee,68
2006,8,Tennessee,84
2006,9,Tennessee,75
2006,10,Tennessee,82
2006,11,Tennessee,68
2006,12,Tennessee,51
2007,1,Tennessee,102
2007,2,Tennessee,62
2007,3,Tennessee,66
2007,4,Tennessee,59
2007,5,Tennessee,90
2007,6,Tennessee,69
2007,7,Tennessee,57
2007,8,Tennessee,60
2007,9,Tennessee,79
2007,10,Tennessee,69
2007,11,Tennessee,72
2007,12,Tennessee,57
2008,1,Tennessee,69
2008,2,Tennessee,76
2008,3,Tennessee,83
2008,4,Tennessee,78
2008,5,Tennessee,93
2008,6,Tennessee,78
2008,7,Tennessee,83
2008,8,Tennessee,108
2008,9,Tennessee,85
2008,10,Tennessee,77
2008,11,Tennessee,79
2008,12,Tennessee,64
2009,1,Tennessee,81
2009,2,Tennessee,72
2009,3,Tennessee,89
2009,4,Tennessee,74
2009,5,Tennessee,81
2009,6,Tennessee,92
2009,7,Tennessee,86
2009,8,Tennessee,74
2009,9,Tennessee,75
2009,10,Tennessee,72
2009,11,Tennessee,71
2009,12,Tennessee,74
2010,1,Tennessee,72
2010,2,Tennessee,72
2010,3,Tennessee,86
2010,4,Tennessee,97
2010,5,Tennessee,78
2010,6,Tennessee,87
2010,7,Tennessee,84
2010,8,Tennessee,78
2010,9,Tennessee,72
2010,10,Tennessee,81
2010,11,Tennessee,62
2010,12,Tennessee,72
2011,1,Tennessee,77
2011,2,Tennessee,65
2011,3,Tennessee,84
2011,4,Tennessee,89
2011,5,Tennessee,99
2011,6,Tennessee,84
2011,7,Tennessee,75
2011,8,Tennessee,77
2011,9,Tennessee,74
2011,10,Tennessee,79
2011,11,Tennessee,72
2011,12,Tennessee,79
2012,1,Tennessee,77
2012,2,Tennessee,77
2012,3,Tennessee,90
2012,4,Tennessee,71
2012,5,Tennessee,94
2012,6,Tennessee,98
2012,7,Tennessee,89
2012,8,Tennessee,73
2012,9,Tennessee,75
2012,10,Tennessee,94
2012,11,Tennessee,68
2012,12,Tennessee,71
2013,1,Tennessee,96
2013,2,Tennessee,85
2013,3,Tennessee,83
2013,4,Tennessee,90
2013,5,Tennessee,96
2013,6,Tennessee,93
2013,7,Tennessee,103
2013,8,Tennessee,78
2013,9,Tennessee,86
2013,10,Tennessee,83
2013,11,Tennessee,65
2013,12,Tennessee,70
2014,1,Tennessee,77
2014,2,Tennessee,80
2014,3,Tennessee,101
2014,4,Tennessee,87
2014,5,Tennessee,81
2014,6,Tennessee,72
2014,7,Tennessee,89
2014,8,Tennessee,72
2014,9,Tennessee,91
2014,10,Tennessee,72
2014,11,Tennessee,104
2014,12,Tennessee,70
2015,1,Tennessee,86
2015,2,Tennessee,77
2015,3,Tennessee,95
2015,4,Tennessee,94
2015,5,Tennessee,98
2015,6,Tennessee,102
2015,7,Tennessee,90
2015,8,Tennessee,90
2015,9,Tennessee,75
2015,10,Tennessee,99
2015,11,Tennessee,88
2015,12,Tennessee,74
2016,1,Tennessee,105
2016,2,Tennessee,88
2016,3,Tennessee,84
2016,4,Tennessee,98
2016,5,Tennessee,113
2016,6,Tennessee,97
2016,7,Tennessee,117
2016,8,Tennessee,87
2016,9,Tennessee,73
2016,10,Tennessee,77
2016,11,Tennessee,80
2016,12,Tennessee,89
2017,1,Tennessee,105
2017,2,Tennessee,80
2017,3,Tennessee,106
2017,4,Tennessee,96
2017,5,Tennessee,103
2017,6,Tennessee,89
2017,7,Tennessee,113
2017,8,Tennessee,103
2017,9,Tennessee,100
2017,10,Tennessee,99
2017,11,Tennessee,84
2017,12,Tennessee,87
2018,1,Tennessee,89
2018,2,Tennessee,84
2018,3,Tennessee,100
2018,4,Tennessee,97
2018,5,Tennessee,110
2018,6,Tennessee,103
2018,7,Tennessee,108
2018,8,Tennessee,99
2018,9,Tennessee,104
2018,10,Tennessee,96
2018,11,Tennessee,79
2018,12,Tennessee,92
2019,1,Tennessee,87
2019,2,Tennessee,95
2019,3,Tennessee,97
2019,4,Tennessee,112
2019,5,Tennessee,99
2019,6,Tennessee,99
2019,7,Tennessee,106
2019,8,Tennessee,116
2019,9,Tennessee,115
2019,10,Tennessee,102
2019,11,Tennessee,95
2019,12,Tennessee,96
2020,1,Tennessee,98
2020,2,Tennessee,108
2020,3,Tennessee,102
2020,4,Tennessee,85
2020,5,Tennessee,94
2020,6,Tennessee,108
2020,7,Tennessee,127
2020,8,Tennessee,100
2020,9,Tennessee,105
2020,10,Tennessee,99
2020,11,Tennessee,99
2020,12,Tennessee,94
1999,1,Texas,176
1999,2,Texas,168
1999,3,Texas,175
1999,4,Texas,184
1999,5,Texas,165
1999,6,Texas,174
1999,7,Texas,181
1999,8,Texas,176
1999,9,Texas,166
1999,10,Texas,167
1999,11,Texas,137
1999,12,Texas,135
2000,1,Texas,165
2000,2,Texas,152
2000,3,Texas,162
2000,4,Texas,163
2000,5,Texas,204
2000,6,Texas,176
2000,7,Texas,187
2000,8,Texas,167
2000,9,Texas,164
2000,10,Texas,174
2000,11,Texas,176
2000,12,Texas,158
2001,1,Texas,186
2001,2,Texas,194
2001,3,Texas,171
2001,4,Texas,191
2001,5,Texas,200
2001,6,Texas,206
2001,7,Texas,202
2001,8,Texas,209
2001,9,Texas,162
2001,10,Texas,190
2001,11,Texas,158
2001,12,Texas,152
2002,1,Texas,215
2002,2,Texas,164
2002,3,Texas,203
2002,4,Texas,185
2002,5,Texas,197
2002,6,Texas,209
2002,7,Texas,174
2002,8,Texas,224
2002,9,Texas,189
2002,10,Texas,202
2002,11,Texas,176
2002,12,Texas,169
2003,1,Texas,182
2003,2,Texas,182
2003,3,Texas,217
2003,4,Texas,190
2003,5,Texas,218
2003,6,Texas,204
2003,7,Texas,202
2003,8,Texas,195
2003,9,Texas,187
2003,10,Texas,201
2003,11,Texas,201
2003,12,Texas,179
2004,1,Texas,183
2004,2,Texas,168
2004,3,Texas,227
2004,4,Texas,189
2004,5,Texas,218
2004,6,Texas,171
2004,7,Texas,235
2004,8,Texas,179
2004,9,Texas,193
2004,10,Texas,195
2004,11,Texas,174
2004,12,Texas,161
2005,1,Texas,199
2005,2,Texas,192
2005,3,Texas,216
2005,4,Texas,201
2005,5,Texas,227
2005,6,Texas,193
2005,7,Texas,210
2005,8,Texas,203
2005,9,Texas,220
2005,10,Texas,183
2005,11,Texas,198
2005,12,Texas,168
2006,1,Texas,194
2006,2,Texas,189
2006,3,Texas,195
2006,4,Texas,195
2006,5,Texas,201
2006,6,Texas,189
2006,7,Texas,231
2006,8,Texas,222
2006,9,Texas,172
2006,10,Texas,190
2006,11,Texas,179
2006,12,Texas,187
2007,1,Texas,185
2007,2,Texas,169
2007,3,Texas,212
2007,4,Texas,212
2007,5,Texas,218
2007,6,Texas,230
2007,7,Texas,208
2007,8,Texas,226
2007,9,Texas,207
2007,10,Texas,212
2007,11,Texas,177
2007,12,Texas,176
2008,1,Texas,209
2008,2,Texas,211
2008,3,Texas,243
2008,4,Texas,225
2008,5,Texas,192
2008,6,Texas,217
2008,7,Texas,242
2008,8,Texas,213
2008,9,Texas,202
2008,10,Texas,222
2008,11,Texas,200
2008,12,Texas,171
2009,1,Texas,241
2009,2,Texas,220
2009,3,Texas,209
2009,4,Texas,218
2009,5,Texas,242
2009,6,Texas,261
2009,7,Texas,255
2009,8,Texas,258
2009,9,Texas,220
2009,10,Texas,265
2009,11,Texas,223
2009,12,Texas,194
2010,1,Texas,214
2010,2,Texas,201
2010,3,Texas,257
2010,4,Texas,248
2010,5,Texas,277
2010,6,Texas,235
2010,7,Texas,264
2010,8,Texas,250
2010,9,Texas,225
2010,10,Texas,220
2010,11,Texas,258
2010,12,Texas,237
2011,1,Texas,212
2011,2,Texas,203
2011,3,Texas,228
2011,4,Texas,271
2011,5,Texas,219
2011,6,Texas,273
2011,7,Texas,273
2011,8,Texas,244
2011,9,Texas,247
2011,10,Texas,251
2011,11,Texas,226
2011,12,Texas,240
2012,1,Texas,225
2012,2,Texas,241
2012,3,Texas,269
2012,4,Texas,279
2012,5,Texas,290
2012,6,Texas,217
2012,7,Texas,284
2012,8,Texas,232
2012,9,Texas,235
2012,10,Texas,271
2012,11,Texas,243
2012,12,Texas,243
2013,1,Texas,268
2013,2,Texas,208
2013,3,Texas,244
2013,4,Texas,243
2013,5,Texas,277
2013,6,Texas,267
2013,7,Texas,278
2013,8,Texas,261
2013,9,Texas,251
2013,10,Texas,280
2013,11,Texas,239
2013,12,Texas,238
2014,1,Texas,274
2014,2,Texas,250
2014,3,Texas,251
2014,4,Texas,271
2014,5,Texas,288
2014,6,Texas,277
2014,7,Texas,262
2014,8,Texas,307
2014,9,Texas,279
2014,10,Texas,285
2014,11,Texas,250
2014,12,Texas,254
2015,1,Texas,274
2015,2,Texas,253
2015,3,Texas,312
2015,4,Texas,285
2015,5,Texas,296
2015,6,Texas,287
2015,7,Texas,315
2015,8,Texas,330
2015,9,Texas,248
2015,10,Texas,263
2015,11,Texas,288
2015,12,Texas,249
2016,1,Texas,296
2016,2,Texas,274
2016,3,Texas,291
2016,4,Texas,311
2016,5,Texas,306
2016,6,Texas,297
2016,7,Texas,331
2016,8,Texas,304
2016,9,Texas,290
2016,10,Texas,279
2016,11,Texas,237
2016,12,Texas,261
2017,1,Texas,309
2017,2,Texas,274
2017,3,Texas,318
2017,4,Texas,327
2017,5,Texas,339
2017,6,Texas,332
2017,7,Texas,342
2017,8,Texas,334
2017,9,Texas,318
2017,10,Texas,309
2017,11,Texas,286
2017,12,Texas,281
2018,1,Texas,335
2018,2,Texas,331
2018,3,Texas,327
2018,4,Texas,327
2018,5,Texas,356
2018,6,Texas,360
2018,7,Texas,326
2018,8,Texas,358
2018,9,Texas,297
2018,10,Texas,331
2018,11,Texas,293
2018,12,Texas,287
2019,1,Texas,290
2019,2,Texas,303
2019,3,Texas,313
2019,4,Texas,348
2019,5,Texas,328
2019,6,Texas,335
2019,7,Texas,359
2019,8,Texas,339
2019,9,Texas,336
2019,10,Texas,307
2019,11,Texas,303
2019,12,Texas,326
2020,1,Texas,337
2020,2,Texas,310
2020,3,Texas,325
2020,4,Texas,320
2020,5,Texas,338
2020,6,Texas,345
2020,7,Texas,343
2020,8,Texas,349
2020,9,Texas,336
2020,10,Texas,299
2020,11,Texas,317
2020,12,Texas,301
1999,1,Utah,28
1999,2,Utah,24
1999,3,Utah,16
1999,4,Utah,28
1999,5,Utah,30
1999,6,Utah,23
1999,7,Utah,22
1999,8,Utah,26
1999,9,Utah,19
1999,10,Utah,19
1999,11,Utah,24
1999,12,Utah,22
2000,1,Utah,24
2000,2,Utah,23
2000,3,Utah,22
2000,4,Utah,28
2000,5,Utah,33
2000,6,Utah,25
2000,7,Utah,28
2000,8,Utah,32
2000,9,Utah,23
2000,10,Utah,30
2000,11,Utah,17
2000,12,Utah,13
2001,1,Utah,21
2001,2,Utah,19
2001,3,Utah,26
2001,4,Utah,24
2001,5,Utah,37
2001,6,Utah,22
2001,7,Utah,37
2001,8,Utah,30
2001,9,Utah,26
2001,10,Utah,36
2001,11,Utah,21
2001,12,Utah,20
2002,1,Utah,38
2002,2,Utah,21
2002,3,Utah,31
2002,4,Utah,30
2002,5,Utah,32
2002,6,Utah,22
2002,7,Utah,28
2002,8,Utah,23
2002,9,Utah,27
2002,10,Utah,23
2002,11,Utah,34
2002,12,Utah,31
2003,1,Utah,23
2003,2,Utah,31
2003,3,Utah,33
2003,4,Utah,30
2003,5,Utah,31
2003,6,Utah,28
2003,7,Utah,26
2003,8,Utah,21
2003,9,Utah,37
2003,10,Utah,26
2003,11,Utah,28
2003,12,Utah,22
2004,1,Utah,29
2004,2,Utah,31
2004,3,Utah,30
2004,4,Utah,33
2004,5,Utah,35
2004,6,Utah,23
2004,7,Utah,28
2004,8,Utah,30
2004,9,Utah,38
2004,10,Utah,45
2004,11,Utah,32
2004,12,Utah,22
2005,1,Utah,25
2005,2,Utah,17
2005,3,Utah,24
2005,4,Utah,32
2005,5,Utah,32
2005,6,Utah,37
2005,7,Utah,35
2005,8,Utah,33
2005,9,Utah,27
2005,10,Utah,28
2005,11,Utah,37
2005,12,Utah,17
2006,1,Utah,20
2006,2,Utah,25
2006,3,Utah,33
2006,4,Utah,26
2006,5,Utah,36
2006,6,Utah,37
2006,7,Utah,34
2006,8,Utah,42
2006,9,Utah,29
2006,10,Utah,30
2006,11,Utah,25
2006,12,Utah,25
2007,1,Utah,28
2007,2,Utah,35
2007,3,Utah,29
2007,4,Utah,30
2007,5,Utah,35
2007,6,Utah,25
2007,7,Utah,29
2007,8,Utah,34
2007,9,Utah,34
2007,10,Utah,38
2007,11,Utah,27
2007,12,Utah,34
2008,1,Utah,27
2008,2,Utah,27
2008,3,Utah,31
2008,4,Utah,35
2008,5,Utah,40
2008,6,Utah,23
2008,7,Utah,40
2008,8,Utah,24
2008,9,Utah,33
2008,10,Utah,38
2008,11,Utah,38
2008,12,Utah,34
2009,1,Utah,33
2009,2,Utah,22
2009,3,Utah,36
2009,4,Utah,32
2009,5,Utah,33
2009,6,Utah,43
2009,7,Utah,42
2009,8,Utah,44
2009,9,Utah,40
2009,10,Utah,40
2009,11,Utah,40
2009,12,Utah,43
2010,1,Utah,36
2010,2,Utah,39
2010,3,Utah,52
2010,4,Utah,46
2010,5,Utah,35
2010,6,Utah,35
2010,7,Utah,44
2010,8,Utah,51
2010,9,Utah,38
2010,10,Utah,35
2010,11,Utah,41
2010,12,Utah,19
2011,1,Utah,48
2011,2,Utah,37
2011,3,Utah,51
2011,4,Utah,40
2011,5,Utah,24
2011,6,Utah,34
2011,7,Utah,56
2011,8,Utah,38
2011,9,Utah,37
2011,10,Utah,35
2011,11,Utah,50
2011,12,Utah,50
2012,1,Utah,38
2012,2,Utah,53
2012,3,Utah,37
2012,4,Utah,53
2012,5,Utah,49
2012,6,Utah,38
2012,7,Utah,41
2012,8,Utah,41
2012,9,Utah,57
2012,10,Utah,56
2012,11,Utah,45
2012,12,Utah,41
2013,1,Utah,48
2013,2,Utah,51
2013,3,Utah,46
2013,4,Utah,52
2013,5,Utah,50
2013,6,Utah,45
2013,7,Utah,55
2013,8,Utah,48
2013,9,Utah,49
2013,10,Utah,47
2013,11,Utah,50
2013,12,Utah,38
2014,1,Utah,36
2014,2,Utah,48
2014,3,Utah,36
2014,4,Utah,57
2014,5,Utah,48
2014,6,Utah,37
2014,7,Utah,53
2014,8,Utah,45
2014,9,Utah,58
2014,10,Utah,50
2014,11,Utah,50
2014,12,Utah,41
2015,1,Utah,46
2015,2,Utah,45
2015,3,Utah,50
2015,4,Utah,48
2015,5,Utah,39
2015,6,Utah,62
2015,7,Utah,58
2015,8,Utah,71
2015,9,Utah,47
2015,10,Utah,56
2015,11,Utah,51
2015,12,Utah,56
2016,1,Utah,50
2016,2,Utah,50
2016,3,Utah,71
2016,4,Utah,56
2016,5,Utah,44
2016,6,Utah,51
2016,7,Utah,43
2016,8,Utah,59
2016,9,Utah,64
2016,10,Utah,43
2016,11,Utah,43
2016,12,Utah,45
2017,1,Utah,51
2017,2,Utah,55
2017,3,Utah,69
2017,4,Utah,64
2017,5,Utah,37
2017,6,Utah,49
2017,7,Utah,65
2017,8,Utah,58
2017,9,Utah,57
2017,10,Utah,59
2017,11,Utah,50
2017,12,Utah,49
2018,1,Utah,47
2018,2,Utah,46
2018,3,Utah,58
2018,4,Utah,59
2018,5,Utah,55
2018,6,Utah,64
2018,7,Utah,78
2018,8,Utah,59
2018,9,Utah,55
2018,10,Utah,45
2018,11,Utah,45
2018,12,Utah,53
2019,1,Utah,55
2019,2,Utah,44
2019,3,Utah,63
2019,4,Utah,47
2019,5,Utah,59
2019,6,Utah,46
2019,7,Utah,56
2019,8,Utah,56
2019,9,Utah,66
2019,10,Utah,54
2019,11,Utah,56
2019,12,Utah,51
2020,1,Utah,56
2020,2,Utah,43
2020,3,Utah,48
2020,4,Utah,63
2020,5,Utah,56
2020,6,Utah,58
2020,7,Utah,48
2020,8,Utah,52
2020,9,Utah,59
2020,10,Utah,58
2020,11,Utah,47
2020,12,Utah,62
1999,1,Vermont,6
1999,2,Vermont,4
1999,3,Vermont,5
1999,4,Vermont,2
1999,5,Vermont,7
1999,6,Vermont,4
1999,7,Vermont,6
1999,8,Vermont,5
1999,9,Vermont,5
1999,10,Vermont,10
1999,11,Vermont,7
1999,12,Vermont,2
2000,1,Vermont,5
2000,2,Vermont,7
2000,3,Vermont,6
2000,4,Vermont,6
2000,5,Vermont,5
2000,6,Vermont,9
2000,7,Vermont,8
2000,8,Vermont,7
2000,9,Vermont,9
2000,10,Vermont,2
2000,11,Vermont,7
2000,12,Vermont,6
2001,1,Vermont,5
2001,2,Vermont,4
2001,3,Vermont,9
2001,4,Vermont,5
2001,5,Vermont,5
2001,6,Vermont,6
2001,7,Vermont,8
2001,8,Vermont,9
2001,9,Vermont,5
2001,10,Vermont,5
2001,11,Vermont,6
2001,12,Vermont,5
2002,1,Vermont,5
2002,2,Vermont,7
2002,3,Vermont,6
2002,4,Vermont,9
2002,5,Vermont,9
2002,6,Vermont,12
2002,7,Vermont,6
2002,8,Vermont,5
2002,9,Vermont,9
2002,10,Vermont,9
2002,11,Vermont,8
2002,12,Vermont,5
2003,1,Vermont,4
2003,2,Vermont,5
2003,3,Vermont,9
2003,4,Vermont,3
2003,5,Vermont,10
2003,6,Vermont,4
2003,7,Vermont,13
2003,8,Vermont,8
2003,9,Vermont,8
2003,10,Vermont,7
2003,11,Vermont,4
2003,12,Vermont,8
2004,1,Vermont,8
2004,2,Vermont,10
2004,3,Vermont,7
2004,4,Vermont,8
2004,5,Vermont,9
2004,6,Vermont,10
2004,7,Vermont,6
2004,8,Vermont,5
2004,9,Vermont,7
2004,10,Vermont,5
2004,11,Vermont,9
2004,12,Vermont,9
2005,1,Vermont,3
2005,2,Vermont,5
2005,3,Vermont,6
2005,4,Vermont,12
2005,5,Vermont,8
2005,6,Vermont,8
2005,7,Vermont,7
2005,8,Vermont,7
2005,9,Vermont,4
2005,10,Vermont,5
2005,11,Vermont,5
2005,12,Vermont,7
2006,1,Vermont,11
2006,2,Vermont,4
2006,3,Vermont,8
2006,4,Vermont,5
2006,5,Vermont,5
2006,6,Vermont,10
2006,7,Vermont,8
2006,8,Vermont,6
2006,9,Vermont,5
2006,10,Vermont,9
2006,11,Vermont,6
2006,12,Vermont,4
2007,1,Vermont,8
2007,2,Vermont,2
2007,3,Vermont,9
2007,4,Vermont,11
2007,5,Vermont,10
2007,6,Vermont,12
2007,7,Vermont,3
2007,8,Vermont,9
2007,9,Vermont,3
2007,10,Vermont,12
2007,11,Vermont,5
2007,12,Vermont,6
2008,1,Vermont,4
2008,2,Vermont,9
2008,3,Vermont,11
2008,4,Vermont,11
2008,5,Vermont,4
2008,6,Vermont,5
2008,7,Vermont,7
2008,8,Vermont,8
2008,9,Vermont,11
2008,10,Vermont,14
2008,11,Vermont,3
2008,12,Vermont,7
2009,1,Vermont,5
2009,2,Vermont,10
2009,3,Vermont,3
2009,4,Vermont,7
2009,5,Vermont,6
2009,6,Vermont,16
2009,7,Vermont,6
2009,8,Vermont,7
2009,9,Vermont,8
2009,10,Vermont,6
2009,11,Vermont,7
2009,12,Vermont,6
2010,1,Vermont,12
2010,2,Vermont,3
2010,3,Vermont,8
2010,4,Vermont,6
2010,5,Vermont,9
2010,6,Vermont,11
2010,7,Vermont,9
2010,8,Vermont,7
2010,9,Vermont,15
2010,10,Vermont,8
2010,11,Vermont,14
2010,12,Vermont,5
2011,1,Vermont,10
2011,2,Vermont,6
2011,3,Vermont,8
2011,4,Vermont,9
2011,5,Vermont,12
2011,6,Vermont,12
2011,7,Vermont,7
2011,8,Vermont,9
2011,9,Vermont,7
2011,10,Vermont,18
2011,11,Vermont,12
2011,12,Vermont,10
2012,1,Vermont,9
2012,2,Vermont,7
2012,3,Vermont,11
2012,4,Vermont,8
2012,5,Vermont,10
2012,6,Vermont,7
2012,7,Vermont,6
2012,8,Vermont,5
2012,9,Vermont,8
2012,10,Vermont,4
2012,11,Vermont,3
2012,12,Vermont,9
2013,1,Vermont,4
2013,2,Vermont,6
2013,3,Vermont,10
