Year,Month,State,Accidents
2006,3,Iowa,0
2006,4,Iowa,0
2006,5,Iowa,1
2006,6,Iowa,1
2006,7,Iowa,0
2006,8,Iowa,0
2006,9,Iowa,0
2006,10,Iowa,0
2006,11,Iowa,0
2006,12,Iowa,0
2007,1,Iowa,0
2007,2,Iowa,0
2007,3,Iowa,1
2007,4,Iowa,0
2007,5,Iowa,0
2007,6,Iowa,1
2007,7,Iowa,0
2007,8,Iowa,1
2007,9,Iowa,0
2007,10,Iowa,0
2007,11,Iowa,0
2007,12,Iowa,0
2008,1,Iowa,0
2008,2,Iowa,1
2008,3,Iowa,0
2008,4,Iowa,0
2008,5,Iowa,0
2008,6,Iowa,0
2008,7,Iowa,1
2008,8,Iowa,0
2008,9,Iowa,1
2008,10,Iowa,0
2008,11,Iowa,0
2008,12,Iowa,1
2009,1,Iowa,1
2009,2,Iowa,0
2009,3,Iowa,2
2009,4,Iowa,0
2009,5,Iowa,0
2009,6,Iowa,0
2009,7,Iowa,0
2009,8,Iowa,0
2009,9,Iowa,0
2009,10,Iowa,0
2009,11,Iowa,1
2009,12,Iowa,1
2010,1,Iowa,0
2010,2,Iowa,0
2010,3,Iowa,1
2010,4,Iowa,0
2010,5,Iowa,0
2010,6,Iowa,0
2010,7,Iowa,0
2010,8,Iowa,0
2010,9,Iowa,0
2010,10,Iowa,0
2010,11,Iowa,0
2010,12,Iowa,1
2011,1,Iowa,0
2011,2,Iowa,0
2011,3,Iowa,0
2011,4,Iowa,0
2011,5,Iowa,0
2011,6,Iowa,0
2011,7,Iowa,0
2011,8,Iowa,0
2011,9,Iowa,0
2011,10,Iowa,0
2011,11,Iowa,0
2011,12,Iowa,1
2012,1,Iowa,1
2012,2,Iowa,1
2012,3,Iowa,0
2012,4,Iowa,0
2012,5,Iowa,2
2012,6,Iowa,0
2012,7,Iowa,0
2012,8,Iowa,0
2012,9,Iowa,0
2012,10,Iowa,1
2012,11,Iowa,0
2012,12,Iowa,0
2013,1,Iowa,0
2013,2,Iowa,0
2013,3,Iowa,1
2013,4,Iowa,0
2013,5,Iowa,0
2013,6,Iowa,0
2013,7,Iowa,0
2013,8,Iowa,0
2013,9,Iowa,1
2013,10,Iowa,0
2013,11,Iowa,0
2013,12,Iowa,2
2014,1,Iowa,0
2014,2,Iowa,0
2014,3,Iowa,0
2014,4,Iowa,0
2014,5,Iowa,0
2014,6,Iowa,0
2014,7,Iowa,0
2014,8,Iowa,0
2014,9,Iowa,0
2014,10,Iowa,0
2014,11,Iowa,0
2014,12,Iowa,2
2015,1,Iowa,0
2015,2,Iowa,2
2015,3,Iowa,0
2015,4,Iowa,0
2015,5,Iowa,1
2015,6,Iowa,0
2015,7,Iowa,0
2015,8,Iowa,0
2015,9,Iowa,0
2015,10,Iowa,0
2015,11,Iowa,0
2015,12,Iowa,0
2016,1,Iowa,3
2016,2,Iowa,1
2016,3,Iowa,1
2016,4,Iowa,0
2016,5,Iowa,0
2016,6,Iowa,1
2016,7,Iowa,0
2016,8,Iowa,1
2016,9,Iowa,2
2016,10,Iowa,0
2016,11,Iowa,0
2016,12,Iowa,0
2017,1,Iowa,0
2017,2,Iowa,0
2017,3,Iowa,0
2017,4,Iowa,0
2017,5,Iowa,0
2017,6,Iowa,2
2017,7,Iowa,0
2017,8,Iowa,0
2017,9,Iowa,0
2017,10,Iowa,0
2017,11,Iowa,0
2017,12,Iowa,0
2018,1,Iowa,1
2018,2,Iowa,1
2018,3,Iowa,1
2018,4,Iowa,0
2018,5,Iowa,2
2018,6,Iowa,0
2018,7,Iowa,0
2018,8,Iowa,0
2018,9,Iowa,0
2018,10,Iowa,1
2018,11,Iowa,1
2018,12,Iowa,1
2019,1,Iowa,0
2019,2,Iowa,1
2019,3,Iowa,0
2019,4,Iowa,0
2019,5,Iowa,0
2019,6,Iowa,0
2019,7,Iowa,0
2019,8,Iowa,1
2019,9,Iowa,0
2019,10,Iowa,0
2019,11,Iowa,1
2019,12,Iowa,0
2020,1,Iowa,0
2020,2,Iowa,0
2020,3,Iowa,0
2020,4,Iowa,0
2020,5,Iowa,1
2020,6,Iowa,0
2020,7,Iowa,0
2020,8,Iowa,1
2020,9,Iowa,0
2020,10,Iowa,0
2020,11,Iowa,0
2020,12,Iowa,0
1999,1,Kansas,1
1999,2,Kansas,0
1999,3,Kansas,3
1999,4,Kansas,0
1999,5,Kansas,0
1999,6,Kansas,1
1999,7,Kansas,1
1999,8,Kansas,0
1999,9,Kansas,0
1999,10,Kansas,0
1999,11,Kansas,3
1999,12,Kansas,1
2000,1,Kansas,0
2000,2,Kansas,1
2000,3,Kansas,2
2000,4,Kansas,0
2000,5,Kansas,2
2000,6,Kansas,0
2000,7,Kansas,1
2000,8,Kansas,2
2000,9,Kansas,0
2000,10,Kansas,0
2000,11,Kansas,0
2000,12,Kansas,0
2001,1,Kansas,1
2001,2,Kansas,2
2001,3,Kansas,0
2001,4,Kansas,1
2001,5,Kansas,0
2001,6,Kansas,0
2001,7,Kansas,1
2001,8,Kansas,0
2001,9,Kansas,0
2001,10,Kansas,2
2001,11,Kansas,3
2001,12,Kansas,1
2002,1,Kansas,0
2002,2,Kansas,0
2002,3,Kansas,1
2002,4,Kansas,1
2002,5,Kansas,0
2002,6,Kansas,0
2002,7,Kansas,2
2002,8,Kansas,1
2002,9,Kansas,4
2002,10,Kansas,0
2002,11,Kansas,0
2002,12,Kansas,0
2003,1,Kansas,1
2003,2,Kansas,0
2003,3,Kansas,1
2003,4,Kansas,1
2003,5,Kansas,0
2003,6,Kansas,1
2003,7,Kansas,0
2003,8,Kansas,0
2003,9,Kansas,2
2003,10,Kansas,0
2003,11,Kansas,0
2003,12,Kansas,2
2004,1,Kansas,0
2004,2,Kansas,0
2004,3,Kansas,0
2004,4,Kansas,0
2004,5,Kansas,0
2004,6,Kansas,0
2004,7,Kansas,1
2004,8,Kansas,0
2004,9,Kansas,0
2004,10,Kansas,0
2004,11,Kansas,0
2004,12,Kansas,1
2005,1,Kansas,0
2005,2,Kansas,1
2005,3,Kansas,0
2005,4,Kansas,1
2005,5,Kansas,0
2005,6,Kansas,1
2005,7,Kansas,1
2005,8,Kansas,0
2005,9,Kansas,0
2005,10,Kansas,0
2005,11,Kansas,1
2005,12,Kansas,0
2006,1,Kansas,1
2006,2,Kansas,0
2006,3,Kansas,0
2006,4,Kansas,0
2006,5,Kansas,0
2006,6,Kansas,0
2006,7,Kansas,2
2006,8,Kansas,0
2006,9,Kansas,0
2006,10,Kansas,0
2006,11,Kansas,1
2006,12,Kansas,0
2007,1,Kansas,0
2007,2,Kansas,0
2007,3,Kansas,0
2007,4,Kansas,1
2007,5,Kansas,0
2007,6,Kansas,0
2007,7,Kansas,0
2007,8,Kansas,1
2007,9,Kansas,0
2007,10,Kansas,0
2007,11,Kansas,1
2007,12,Kansas,0
2008,1,Kansas,1
2008,2,Kansas,2
2008,3,Kansas,0
2008,4,Kansas,0
2008,5,Kansas,4
2008,6,Kansas,2
2008,7,Kansas,0
2008,8,Kansas,1
2008,9,Kansas,1
2008,10,Kansas,0
2008,11,Kansas,0
2008,12,Kansas,0
2009,1,Kansas,0
2009,2,Kansas,0
2009,3,Kansas,0
2009,4,Kansas,1
2009,5,Kansas,0
2009,6,Kansas,0
2009,7,Kansas,0
2009,8,Kansas,0
2009,9,Kansas,2
2009,10,Kansas,1
2009,11,Kansas,0
2009,12,Kansas,0
2010,1,Kansas,2
2010,2,Kansas,2
2010,3,Kansas,0
2010,4,Kansas,2
2010,5,Kansas,0
2010,6,Kansas,0
2010,7,Kansas,3
2010,8,Kansas,1
2010,9,Kansas,1
2010,10,Kansas,1
2010,11,Kansas,0
2010,12,Kansas,0
2011,1,Kansas,0
2011,2,Kansas,1
2011,3,Kansas,0
2011,4,Kansas,1
2011,5,Kansas,2
2011,6,Kansas,0
2011,7,Kansas,0
2011,8,Kansas,0
2011,9,Kansas,1
2011,10,Kansas,0
2011,11,Kansas,1
2011,12,Kansas,1
2012,1,Kansas,0
2012,2,Kansas,0
2012,3,Kansas,1
2012,4,Kansas,0
2012,5,Kansas,1
2012,6,Kansas,0
2012,7,Kansas,0
2012,8,Kansas,0
2012,9,Kansas,0
2012,10,Kansas,2
2012,11,Kansas,0
2012,12,Kansas,0
2013,1,Kansas,0
2013,2,Kansas,3
2013,3,Kansas,0
2013,4,Kansas,1
2013,5,Kansas,1
2013,6,Kansas,0
2013,7,Kansas,0
2013,8,Kansas,0
2013,9,Kansas,1
2013,10,Kansas,0
2013,11,Kansas,0
2013,12,Kansas,0
2014,1,Kansas,0
2014,2,Kansas,1
2014,3,Kansas,0
2014,4,Kansas,2
2014,5,Kansas,1
2014,6,Kansas,0
2014,7,Kansas,1
2014,8,Kansas,0
2014,9,Kansas,0
2014,10,Kansas,1
2014,11,Kansas,0
2014,12,Kansas,0
2015,1,Kansas,1
2015,2,Kansas,1
2015,3,Kansas,0
2015,4,Kansas,1
2015,5,Kansas,0
2015,6,Kansas,0
2015,7,Kansas,0
2015,8,Kansas,0
2015,9,Kansas,0
2015,10,Kansas,0
2015,11,Kansas,0
2015,12,Kansas,2
2016,1,Kansas,1
2016,2,Kansas,1
2016,3,Kansas,0
2016,4,Kansas,1
2016,5,Kansas,1
2016,6,Kansas,0
2016,7,Kansas,0
2016,8,Kansas,1
2016,9,Kansas,0
2016,10,Kansas,0
2016,11,Kansas,1
2016,12,Kansas,2
2017,1,Kansas,1
2017,2,Kansas,1
2017,3,Kansas,0
2017,4,Kansas,1
2017,5,Kansas,1
2017,6,Kansas,1
2017,7,Kansas,1
2017,8,Kansas,1
2017,9,Kansas,1
2017,10,Kansas,1
2017,11,Kansas,0
2017,12,Kansas,1
2018,1,Kansas,0
2018,2,Kansas,0
2018,3,Kansas,1
2018,4,Kansas,0
2018,5,Kansas,0
2018,6,Kansas,0
2018,7,Kansas,0
2018,8,Kansas,1
2018,9,Kansas,0
2018,10,Kansas,0
2018,11,Kansas,1
2018,12,Kansas,1
2019,1,Kansas,0
2019,2,Kansas,0
2019,3,Kansas,0
2019,4,Kansas,0
2019,5,Kansas,0
2019,6,Kansas,1
2019,7,Kansas,0
2019,8,Kansas,2
2019,9,Kansas,0
2019,10,Kansas,1
2019,11,Kansas,0
2019,12,Kansas,1
2020,1,Kansas,0
2020,2,Kansas,0
2020,3,Kansas,1
2020,4,Kansas,1
2020,5,Kansas,1
2020,6,Kansas,2
2020,7,Kansas,0
2020,8,Kansas,1
2020,9,Kansas,1
2020,10,Kansas,0
2020,11,Kansas,1
2020,12,Kansas,0
1999,1,Kentucky,7
1999,2,Kentucky,1
1999,3,Kentucky,1
1999,4,Kentucky,5
1999,5,Kentucky,3
1999,6,Kentucky,2
1999,7,Kentucky,5
1999,8,Kentucky,2
1999,9,Kentucky,1
1999,10,Kentucky,5
1999,11,Kentucky,1
1999,12,Kentucky,2
2000,1,Kentucky,6
2000,2,Kentucky,2
2000,3,Kentucky,1
2000,4,Kentucky,2
2000,5,Kentucky,1
2000,6,Kentucky,1
2000,7,Kentucky,3
2000,8,Kentucky,1
2000,9,Kentucky,4
2000,10,Kentucky,4
2000,11,Kentucky,3
2000,12,Kentucky,3
2001,1,Kentucky,1
2001,2,Kentucky,2
2001,3,Kentucky,2
2001,4,Kentucky,4
2001,5,Kentucky,8
2001,6,Kentucky,4
2001,7,Kentucky,3
2001,8,Kentucky,3
2001,9,Kentucky,6
2001,10,Kentucky,4
2001,11,Kentucky,3
2001,12,Kentucky,5
2002,1,Kentucky,5
2002,2,Kentucky,3
2002,3,Kentucky,2
2002,4,Kentucky,2
2002,5,Kentucky,5
2002,6,Kentucky,5
2002,7,Kentucky,2
2002,8,Kentucky,3
2002,9,Kentucky,3
2002,10,Kentucky,2
2002,11,Kentucky,4
2002,12,Kentucky,3
2003,1,Kentucky,2
2003,2,Kentucky,3
2003,3,Kentucky,4
2003,4,Kentucky,1
2003,5,Kentucky,0
2003,6,Kentucky,3
2003,7,Kentucky,0
2003,8,Kentucky,6
2003,9,Kentucky,5
2003,10,Kentucky,3
2003,11,Kentucky,6
2003,12,Kentucky,1
2004,1,Kentucky,1
2004,2,Kentucky,1
2004,3,Kentucky,3
2004,4,Kentucky,1
2004,5,Kentucky,2
2004,6,Kentucky,2
2004,7,Kentucky,1
2004,8,Kentucky,1
2004,9,Kentucky,2
2004,10,Kentucky,0
2004,11,Kentucky,0
2004,12,Kentucky,2
2005,1,Kentucky,0
2005,2,Kentucky,1
2005,3,Kentucky,0
2005,4,Kentucky,1
2005,5,Kentucky,0
2005,6,Kentucky,0
2005,7,Kentucky,2
2005,8,Kentucky,3
2005,9,Kentucky,2
2005,10,Kentucky,3
2005,11,Kentucky,3
2005,12,Kentucky,1
2006,1,Kentucky,2
2006,2,Kentucky,2
2006,3,Kentucky,5
2006,4,Kentucky,2
2006,5,Kentucky,2
2006,6,Kentucky,2
2006,7,Kentucky,2
2006,8,Kentucky,3
2006,9,Kentucky,0
2006,10,Kentucky,2
2006,11,Kentucky,0
2006,12,Kentucky,1
2007,1,Kentucky,1
2007,2,Kentucky,3
2007,3,Kentucky,0
2007,4,Kentucky,2
2007,5,Kentucky,2
2007,6,Kentucky,2
2007,7,Kentucky,2
2007,8,Kentucky,6
2007,9,Kentucky,2
2007,10,Kentucky,2
2007,11,Kentucky,6
2007,12,Kentucky,2
2008,1,Kentucky,1
2008,2,Kentucky,1
2008,3,Kentucky,0
2008,4,Kentucky,1
2008,5,Kentucky,2
2008,6,Kentucky,1
2008,7,Kentucky,1
2008,8,Kentucky,2
2008,9,Kentucky,0
2008,10,Kentucky,1
2008,11,Kentucky,2
2008,12,Kentucky,5
2009,1,Kentucky,0
2009,2,Kentucky,1
2009,3,Kentucky,1
2009,4,Kentucky,0
2009,5,Kentucky,2
2009,6,Kentucky,1
2009,7,Kentucky,0
2009,8,Kentucky,2
2009,9,Kentucky,1
2009,10,Kentucky,2
2009,11,Kentucky,3
2009,12,Kentucky,2
2010,1,Kentucky,0
2010,2,Kentucky,0
2010,3,Kentucky,4
2010,4,Kentucky,2
2010,5,Kentucky,1
2010,6,Kentucky,0
2010,7,Kentucky,2
2010,8,Kentucky,1
2010,9,Kentucky,2
2010,10,Kentucky,1
2010,11,Kentucky,2
2010,12,Kentucky,1
2011,1,Kentucky,1
2011,2,Kentucky,2
2011,3,Kentucky,0
2011,4,Kentucky,0
2011,5,Kentucky,2
2011,6,Kentucky,0
2011,7,Kentucky,1
2011,8,Kentucky,0
2011,9,Kentucky,2
2011,10,Kentucky,2
2011,11,Kentucky,4
2011,12,Kentucky,1
2012,1,Kentucky,0
2012,2,Kentucky,1
2012,3,Kentucky,2
2012,4,Kentucky,2
2012,5,Kentucky,1
2012,6,Kentucky,1
2012,7,Kentucky,2
2012,8,Kentucky,1
2012,9,Kentucky,2
2012,10,Kentucky,1
2012,11,Kentucky,2
2012,12,Kentucky,2
2013,1,Kentucky,1
2013,2,Kentucky,1
2013,3,Kentucky,3
2013,4,Kentucky,3
2013,5,Kentucky,1
2013,6,Kentucky,2
2013,7,Kentucky,0
2013,8,Kentucky,2
2013,9,Kentucky,1
2013,10,Kentucky,3
2013,11,Kentucky,2
2013,12,Kentucky,2
2014,1,Kentucky,0
2014,2,Kentucky,1
2014,3,Kentucky,0
2014,4,Kentucky,0
2014,5,Kentucky,1
2014,6,Kentucky,0
2014,7,Kentucky,1
2014,8,Kentucky,1
2014,9,Kentucky,1
2014,10,Kentucky,2
2014,11,Kentucky,4
2014,12,Kentucky,2
2015,1,Kentucky,2
2015,2,Kentucky,0
2015,3,Kentucky,1
2015,4,Kentucky,0
2015,5,Kentucky,1
2015,6,Kentucky,1
2015,7,Kentucky,0
2015,8,Kentucky,0
2015,9,Kentucky,0
2015,10,Kentucky,2
2015,11,Kentucky,1
2015,12,Kentucky,1
2016,1,Kentucky,3
2016,2,Kentucky,2
2016,3,Kentucky,1
2016,4,Kentucky,2
2016,5,Kentucky,1
2016,6,Kentucky,3
2016,7,Kentucky,2
2016,8,Kentucky,1
2016,9,Kentucky,4
2016,10,Kentucky,0
2016,11,Kentucky,2
2016,12,Kentucky,0
2017,1,Kentucky,2
2017,2,Kentucky,1
2017,3,Kentucky,3
2017,4,Kentucky,1
2017,5,Kentucky,0
2017,6,Kentucky,2
2017,7,Kentucky,1
2017,8,Kentucky,1
2017,9,Kentucky,0
2017,10,Kentucky,3
2017,11,Kentucky,0
2017,12,Kentucky,1
2018,1,Kentucky,1
2018,2,Kentucky,1
2018,3,Kentucky,0
2018,4,Kentucky,3
2018,5,Kentucky,2
2018,6,Kentucky,5
2018,7,Kentucky,3
2018,8,Kentucky,3
2018,9,Kentucky,2
2018,10,Kentucky,1
2018,11,Kentucky,0
2018,12,Kentucky,2
2019,1,Kentucky,2
2019,2,Kentucky,1
2019,3,Kentucky,0
2019,4,Kentucky,0
2019,5,Kentucky,3
2019,6,Kentucky,1
2019,7,Kentucky,1
2019,8,Kentucky,2
2019,9,Kentucky,3
2019,10,Kentucky,4
2019,11,Kentucky,2
2019,12,Kentucky,2
2020,1,Kentucky,1
2020,2,Kentucky,4
2020,3,Kentucky,3
2020,4,Kentucky,1
2020,5,Kentucky,0
2020,6,Kentucky,3
2020,7,Kentucky,2
2020,8,Kentucky,0
2020,9,Kentucky,0
2020,10,Kentucky,2
2020,11,Kentucky,1
2020,12,Kentucky,4
1999,1,Louisiana,1
1999,2,Louisiana,2
1999,3,Louisiana,4
1999,4,Louisiana,0
1999,5,Louisiana,1
1999,6,Louisiana,2
1999,7,Louisiana,2
1999,8,Louisiana,3
1999,9,Louisiana,3
1999,10,Louisiana,3
1999,11,Louisiana,4
1999,12,Louisiana,3
2000,1,Louisiana,4
2000,2,Louisiana,2
2000,3,Louisiana,0
2000,4,Louisiana,3
2000,5,Louisiana,2
2000,6,Louisiana,2
2000,7,Louisiana,4
2000,8,Louisiana,2
2000,9,Louisiana,0
2000,10,Louisiana,5
2000,11,Louisiana,2
2000,12,Louisiana,4
2001,1,Louisiana,2
2001,2,Louisiana,3
2001,3,Louisiana,2
2001,4,Louisiana,1
2001,5,Louisiana,1
2001,6,Louisiana,3
2001,7,Louisiana,0
2001,8,Louisiana,3
2001,9,Louisiana,3
2001,10,Louisiana,1
2001,11,Louisiana,4
2001,12,Louisiana,1
2002,1,Louisiana,5
2002,2,Louisiana,2
2002,3,Louisiana,2
2002,4,Louisiana,4
2002,5,Louisiana,1
2002,6,Louisiana,3
2002,7,Louisiana,3
2002,8,Louisiana,10
2002,9,Louisiana,4
2002,10,Louisiana,2
2002,11,Louisiana,3
2002,12,Louisiana,8
2003,1,Louisiana,4
2003,2,Louisiana,2
2003,3,Louisiana,4
2003,4,Louisiana,5
2003,5,Louisiana,5
2003,6,Louisiana,2
2003,7,Louisiana,11
2003,8,Louisiana,6
2003,9,Louisiana,1
2003,10,Louisiana,5
2003,11,Louisiana,2
2003,12,Louisiana,3
2004,1,Louisiana,5
2004,2,Louisiana,6
2004,3,Louisiana,1
2004,4,Louisiana,1
2004,5,Louisiana,4
2004,6,Louisiana,1
2004,7,Louisiana,4
2004,8,Louisiana,6
2004,9,Louisiana,0
2004,10,Louisiana,2
2004,11,Louisiana,4
2004,12,Louisiana,7
2005,1,Louisiana,4
2005,2,Louisiana,1
2005,3,Louisiana,4
2005,4,Louisiana,3
2005,5,Louisiana,2
2005,6,Louisiana,4
2005,7,Louisiana,5
2005,8,Louisiana,5
2005,9,Louisiana,1
2005,10,Louisiana,3
2005,11,Louisiana,2
2005,12,Louisiana,4
2006,1,Louisiana,5
2006,2,Louisiana,2
2006,3,Louisiana,5
2006,4,Louisiana,8
2006,5,Louisiana,5
2006,6,Louisiana,6
2006,7,Louisiana,4
2006,8,Louisiana,1
2006,9,Louisiana,1
2006,10,Louisiana,5
2006,11,Louisiana,3
2006,12,Louisiana,2
2007,1,Louisiana,4
2007,2,Louisiana,5
2007,3,Louisiana,6
2007,4,Louisiana,3
2007,5,Louisiana,3
2007,6,Louisiana,1
2007,7,Louisiana,5
2007,8,Louisiana,2
2007,9,Louisiana,1
2007,10,Louisiana,3
2007,11,Louisiana,0
2007,12,Louisiana,3
2008,1,Louisiana,2
2008,2,Louisiana,1
2008,3,Louisiana,5
2008,4,Louisiana,2
2008,5,Louisiana,2
2008,6,Louisiana,3
2008,7,Louisiana,4
2008,8,Louisiana,3
2008,9,Louisiana,1
2008,10,Louisiana,3
2008,11,Louisiana,3
2008,12,Louisiana,4
2009,1,Louisiana,3
2009,2,Louisiana,3
2009,3,Louisiana,1
2009,4,Louisiana,1
2009,5,Louisiana,0
2009,6,Louisiana,1
2009,7,Louisiana,4
2009,8,Louisiana,3
2009,9,Louisiana,3
2009,10,Louisiana,1
2009,11,Louisiana,2
2009,12,Louisiana,1
2010,1,Louisiana,3
2010,2,Louisiana,0
2010,3,Louisiana,2
2010,4,Louisiana,4
2010,5,Louisiana,5
2010,6,Louisiana,4
2010,7,Louisiana,6
2010,8,Louisiana,2
2010,9,Louisiana,2
2010,10,Louisiana,3
2010,11,Louisiana,4
2010,12,Louisiana,8
2011,1,Louisiana,2
2011,2,Louisiana,3
2011,3,Louisiana,4
2011,4,Louisiana,2
2011,5,Louisiana,11
2011,6,Louisiana,5
2011,7,Louisiana,4
2011,8,Louisiana,6
2011,9,Louisiana,6
2011,10,Louisiana,3
2011,11,Louisiana,4
2011,12,Louisiana,1
2012,1,Louisiana,4
2012,2,Louisiana,8
2012,3,Louisiana,4
2012,4,Louisiana,0
2012,5,Louisiana,1
2012,6,Louisiana,2
2012,7,Louisiana,3
2012,8,Louisiana,2
2012,9,Louisiana,0
2012,10,Louisiana,1
2012,11,Louisiana,5
2012,12,Louisiana,3
2013,1,Louisiana,3
2013,2,Louisiana,4
2013,3,Louisiana,0
2013,4,Louisiana,2
2013,5,Louisiana,1
2013,6,Louisiana,0
2013,7,Louisiana,2
2013,8,Louisiana,2
2013,9,Louisiana,1
2013,10,Louisiana,2
2013,11,Louisiana,1
2013,12,Louisiana,1
2014,1,Louisiana,2
2014,2,Louisiana,1
2014,3,Louisiana,1
2014,4,Louisiana,2
2014,5,Louisiana,1
2014,6,Louisiana,0
2014,7,Louisiana,1
2014,8,Louisiana,1
2014,9,Louisiana,2
2014,10,Louisiana,3
2014,11,Louisiana,1
2014,12,Louisiana,4
2015,1,Louisiana,1
2015,2,Louisiana,2
2015,3,Louisiana,0
2015,4,Louisiana,2
2015,5,Louisiana,2
2015,6,Louisiana,0
2015,7,Louisiana,0
2015,8,Louisiana,2
2015,9,Louisiana,2
2015,10,Louisiana,2
2015,11,Louisiana,1
2015,12,Louisiana,3
2016,1,Louisiana,2
2016,2,Louisiana,0
2016,3,Louisiana,1
2016,4,Louisiana,2
2016,5,Louisiana,4
2016,6,Louisiana,1
2016,7,Louisiana,0
2016,8,Louisiana,1
2016,9,Louisiana,1
2016,10,Louisiana,0
2016,11,Louisiana,1
2016,12,Louisiana,0
2017,1,Louisiana,1
2017,2,Louisiana,0
2017,3,Louisiana,0
2017,4,Louisiana,2
2017,5,Louisiana,1
2017,6,Louisiana,1
2017,7,Louisiana,0
2017,8,Louisiana,0
2017,9,Louisiana,0
2017,10,Louisiana,1
2017,11,Louisiana,3
2017,12,Louisiana,1
2018,1,Louisiana,1
2018,2,Louisiana,0
2018,3,Louisiana,0
2018,4,Louisiana,0
2018,5,Louisiana,0
2018,6,Louisiana,1
2018,7,Louisiana,2
2018,8,Louisiana,1
2018,9,Louisiana,4
2018,10,Louisiana,0
2018,11,Louisiana,2
2018,12,Louisiana,1
2019,1,Louisiana,2
2019,2,Louisiana,0
2019,3,Louisiana,1
2019,4,Louisiana,1
2019,5,Louisiana,1
2019,6,Louisiana,2
2019,7,Louisiana,1
2019,8,Louisiana,1
2019,9,Louisiana,0
2019,10,Louisiana,0
2019,11,Louisiana,0
2019,12,Louisiana,2
2020,1,Louisiana,3
2020,2,Louisiana,1
2020,3,Louisiana,2
2020,4,Louisiana,0
2020,5,Louisiana,2
2020,6,Louisiana,1
2020,7,Louisiana,0
2020,8,Louisiana,2
2020,9,Louisiana,1
2020,10,Louisiana,2
2020,11,Louisiana,0
2020,12,Louisiana,1
1999,1,Maine,0
1999,2,Maine,1
1999,3,Maine,0
1999,4,Maine,0
1999,5,Maine,0
1999,6,Maine,0
1999,7,Maine,0
1999,8,Maine,0
1999,9,Maine,2
1999,10,Maine,0
1999,11,Maine,0
1999,12,Maine,1
2000,1,Maine,0
2000,2,Maine,0
2000,3,Maine,0
2000,4,Maine,0
2000,5,Maine,0
2000,6,Maine,0
2000,7,Maine,0
2000,8,Maine,0
2000,9,Maine,0
2000,10,Maine,1
2000,11,Maine,0
2000,12,Maine,0
2001,1,Maine,0
2001,2,Maine,1
2001,3,Maine,0
2001,4,Maine,1
2001,5,Maine,0
2001,6,Maine,0
2001,7,Maine,0
2001,8,Maine,0
2001,9,Maine,0
2001,10,Maine,0
2001,11,Maine,0
2001,12,Maine,1
2002,1,Maine,0
2002,2,Maine,0
2002,3,Maine,0
2002,4,Maine,0
2002,5,Maine,0
2002,6,Maine,0
2002,7,Maine,0
2002,8,Maine,0
2002,9,Maine,0
2002,10,Maine,0
2002,11,Maine,0
2002,12,Maine,0
2003,1,Maine,0
2003,2,Maine,0
2003,3,Maine,0
2003,4,Maine,0
2003,5,Maine,2
2003,6,Maine,1
2003,7,Maine,0
2003,8,Maine,0
2003,9,Maine,1
2003,10,Maine,0
2003,11,Maine,0
2003,12,Maine,0
2004,1,Maine,0
2004,2,Maine,0
2004,3,Maine,0
2004,4,Maine,0
2004,5,Maine,0
2004,6,Maine,0
2004,7,Maine,0
2004,8,Maine,0
2004,9,Maine,0
2004,10,Maine,0
2004,11,Maine,0
2004,12,Maine,0
2005,1,Maine,0
2005,2,Maine,0
2005,3,Maine,0
2005,4,Maine,0
2005,5,Maine,0
2005,6,Maine,0
2005,7,Maine,1
2005,8,Maine,0
2005,9,Maine,0
2005,10,Maine,0
2005,11,Maine,0
2005,12,Maine,0
2006,1,Maine,0
2006,2,Maine,0
2006,3,Maine,0
2006,4,Maine,0
2006,5,Maine,0
2006,6,Maine,0
2006,7,Maine,0
2006,8,Maine,0
2006,9,Maine,0
2006,10,Maine,0
2006,11,Maine,0
2006,12,Maine,0
2007,1,Maine,0
2007,2,Maine,0
2007,3,Maine,0
2007,4,Maine,0
2007,5,Maine,0
2007,6,Maine,0
2007,7,Maine,0
2007,8,Maine,0
2007,9,Maine,0
2007,10,Maine,0
2007,11,Maine,0
2007,12,Maine,1
2008,1,Maine,1
2008,2,Maine,0
2008,3,Maine,0
2008,4,Maine,0
2008,5,Maine,1
2008,6,Maine,0
2008,7,Maine,0
2008,8,Maine,0
2008,9,Maine,0
2008,10,Maine,0
2008,11,Maine,1
2008,12,Maine,0
2009,1,Maine,0
2009,2,Maine,0
2009,3,Maine,0
2009,4,Maine,0
2009,5,Maine,0
2009,6,Maine,0
2009,7,Maine,0
2009,8,Maine,0
2009,9,Maine,0
2009,10,Maine,0
2009,11,Maine,0
2009,12,Maine,0
2010,1,Maine,0
2010,2,Maine,0
2010,3,Maine,0
2010,4,Maine,0
2010,5,Maine,0
2010,6,Maine,0
2010,7,Maine,0
2010,8,Maine,1
2010,9,Maine,0
2010,10,Maine,0
2010,11,Maine,0
2010,12,Maine,0
2011,1,Maine,0
2011,2,Maine,0
2011,3,Maine,0
2011,4,Maine,1
2011,5,Maine,0
2011,6,Maine,0
2011,7,Maine,0
2011,8,Maine,0
2011,9,Maine,0
2011,10,Maine,0
2011,11,Maine,0
2011,12,Maine,0
2012,1,Maine,0
2012,2,Maine,0
2012,3,Maine,0
2012,4,Maine,0
2012,5,Maine,0
2012,6,Maine,0
2012,7,Maine,0
2012,8,Maine,0
2012,9,Maine,0
